,user,year,books_read,pages_read,average
5099,762,2020,0,0,0.0
5100,762,2021,6,1791,4.91
5101,762,2022,32,10782,29.54
5102,762,2023,66,20834,57.08
5103,762,2024,58,16774,45.96
5104,762,2025,32,9767,26.76
5105,763,2021,1,368,1.01
5106,763,2022,200,66753,182.88
5107,763,2023,107,39191,107.37
5108,763,2024,76,29632,81.18
5109,763,2025,154,58581,160.5
5110,764,2019,36,13572,37.18
5111,764,2020,69,25408,69.61
5112,764,2021,119,45620,124.99
5113,764,2022,108,39742,108.88
5114,764,2023,130,46934,128.59
5115,764,2024,100,36742,100.66
5116,764,2025,53,22431,61.45
5117,765,2024,6,3413,9.35
5118,765,2025,7,2441,6.69
5119,766,2014,3,975,2.67
5120,766,2015,2,507,1.39
5121,766,2016,30,10211,27.98
5122,766,2017,38,13669,37.45
5123,766,2018,16,4301,11.78
5124,766,2019,62,22296,61.08
5125,766,2020,75,26004,71.24
5126,766,2021,72,23482,64.33
5127,766,2022,0,0,0.0
5128,766,2023,0,0,0.0
5129,766,2024,1,648,1.78
5130,766,2025,43,13343,36.56
5131,767,2022,1,426,1.17
5132,767,2023,5,1476,4.04
5133,767,2024,420,125883,344.88
5134,767,2025,434,137372,376.36
5135,768,2022,3,1539,4.22
5136,768,2023,106,40309,110.44
5137,768,2024,115,47916,131.28
5138,768,2025,105,42151,115.48
5139,769,2017,6,1751,4.8
5140,769,2018,1,272,0.75
5141,769,2019,0,0,0.0
5142,769,2020,4,1759,4.82
5143,769,2021,8,2509,6.87
5144,769,2022,3,938,2.57
5145,769,2023,3,936,2.56
5146,769,2024,45,16372,44.85
5147,769,2025,271,87202,238.91
5148,770,2019,54,18235,49.96
5149,770,2020,141,46457,127.28
5150,770,2021,148,61545,168.62
5151,770,2022,140,49374,135.27
5152,770,2023,103,42117,115.39
5153,770,2024,119,40684,111.46
5154,770,2025,78,26001,71.24
5155,771,2022,5,2129,5.83
5156,771,2023,9,4054,11.11
5157,771,2024,36,15277,41.85
5158,771,2025,42,19860,54.41
5159,772,2025,71,24397,66.84
5160,773,2024,235,76313,209.08
5161,773,2025,340,112866,309.22
5162,774,2007,1,725,1.99
5163,774,2008,0,0,0.0
5164,774,2009,0,0,0.0
5165,774,2010,1,800,2.19
5166,774,2011,0,0,0.0
5167,774,2012,2,1421,3.89
5168,774,2013,0,0,0.0
5169,774,2014,0,0,0.0
5170,774,2015,3,1009,2.76
5171,774,2016,5,1824,5.0
5172,774,2017,1,296,0.81
5173,774,2018,0,0,0.0
5174,774,2019,0,0,0.0
5175,774,2020,2,546,1.5
5176,774,2021,2,468,1.28
5177,774,2022,14,4635,12.7
5178,774,2023,6,2645,7.25
5179,774,2024,10,3181,8.72
5180,774,2025,22,8142,22.31
5181,775,2015,2,832,2.28
5182,775,2016,2,993,2.72
5183,775,2017,0,0,0.0
5184,775,2018,0,0,0.0
5185,775,2019,0,0,0.0
5186,775,2020,2,523,1.43
5187,775,2021,101,25207,69.06
5188,775,2022,121,38492,105.46
5189,775,2023,29,9828,26.93
5190,775,2024,63,17725,48.56
5191,775,2025,105,30850,84.52
5192,776,2023,7,1975,5.41
5193,776,2024,51,17375,47.6
5194,776,2025,44,16048,43.97
5195,777,2021,6,1446,3.96
5196,777,2022,73,27302,74.8
5197,777,2023,82,29575,81.03
5198,777,2024,71,28654,78.5
5199,777,2025,126,42831,117.35
5200,778,2020,2,623,1.71
5201,778,2021,33,13054,35.76
5202,778,2022,128,47326,129.66
5203,778,2023,168,57202,156.72
5204,778,2024,158,56824,155.68
5205,778,2025,131,51671,141.56
5206,779,2024,1,641,1.76
5207,779,2025,6,2379,6.52
5208,780,2022,158,56774,155.55
5209,780,2023,170,58360,159.89
5210,780,2024,162,57352,157.13
5211,780,2025,108,37238,102.02
5212,781,2013,125,44980,123.23
5213,781,2014,84,34110,93.45
5214,781,2015,97,40079,109.81
5215,781,2016,110,39783,108.99
5216,781,2017,92,33493,91.76
5217,781,2018,80,24619,67.45
5218,781,2019,97,35951,98.5
5219,781,2020,110,45337,124.21
5220,781,2021,80,30530,83.64
5221,781,2022,100,28780,78.85
5222,781,2023,75,28728,78.71
5223,781,2024,55,24299,66.57
5224,781,2025,38,17382,47.62
5225,782,2000,4,1000,2.74
5226,782,2001,12,3299,9.04
5227,782,2002,8,3973,10.88
5228,782,2003,3,1903,5.21
5229,782,2004,1,912,2.5
5230,782,2005,1,652,1.79
5231,782,2006,0,0,0.0
5232,782,2007,2,1050,2.88
5233,782,2008,3,1258,3.45
5234,782,2009,0,0,0.0
5235,782,2010,0,0,0.0
5236,782,2011,1,288,0.79
5237,782,2012,5,4974,13.63
5238,782,2013,0,0,0.0
5239,782,2014,0,0,0.0
5240,782,2015,1,275,0.75
5241,782,2016,0,0,0.0
5242,782,2017,0,0,0.0
5243,782,2018,0,0,0.0
5244,782,2019,1,184,0.5
5245,782,2020,1,146,0.4
5246,782,2021,1,418,1.15
5247,782,2022,90,28210,77.29
5248,782,2023,196,69150,189.45
5249,782,2024,72,22837,62.57
5250,782,2025,56,20936,57.36
5251,783,2010,4,968,2.65
5252,783,2011,18,3052,8.36
5253,783,2012,24,5561,15.24
5254,783,2013,32,10010,27.42
5255,783,2014,1,228,0.62
5256,783,2015,1,276,0.76
5257,783,2016,2,516,1.41
5258,783,2017,17,6093,16.69
5259,783,2018,11,4473,12.25
5260,783,2019,8,3587,9.83
5261,783,2020,6,2553,6.99
5262,783,2021,0,0,0.0
5263,783,2022,5,3177,8.7
5264,783,2023,84,37853,103.71
5265,783,2024,103,46514,127.44
5266,783,2025,33,14088,38.6
5267,784,2014,1,835,2.29
5268,784,2015,11,4195,11.49
5269,784,2016,0,0,0.0
5270,784,2017,1,128,0.35
5271,784,2018,8,2995,8.21
5272,784,2019,10,1010,2.77
5273,784,2020,1,359,0.98
5274,784,2021,2,768,2.1
5275,784,2022,0,0,0.0
5276,784,2023,2,677,1.85
5277,784,2024,1,921,2.52
5278,784,2025,219,73551,201.51
5279,785,2012,1,323,0.88
5280,785,2013,4,1474,4.04
5281,785,2014,9,4307,11.8
5282,785,2015,4,1514,4.15
5283,785,2016,8,4250,11.64
5284,785,2017,11,3599,9.86
5285,785,2018,25,7222,19.79
5286,785,2019,24,7604,20.83
5287,785,2020,17,4954,13.57
5288,785,2021,3,1018,2.79
5289,785,2022,4,1875,5.14
5290,785,2023,13,4463,12.23
5291,785,2024,13,4874,13.35
5292,785,2025,27,9349,25.61
5293,786,2012,43,13270,36.36
5294,786,2013,105,31708,86.87
5295,786,2014,92,33442,91.62
5296,786,2015,80,27894,76.42
5297,786,2016,57,15851,43.43
5298,786,2017,31,11065,30.32
5299,786,2018,48,15248,41.78
5300,786,2019,162,57007,156.18
5301,786,2020,104,37035,101.47
5302,786,2021,111,37275,102.12
5303,786,2022,99,33962,93.05
5304,786,2023,119,44180,121.04
5305,786,2024,139,43743,119.84
5306,786,2025,232,70766,193.88
5307,787,2012,1,358,0.98
5308,787,2013,0,0,0.0
5309,787,2014,0,0,0.0
5310,787,2015,1,374,1.02
5311,787,2016,2,796,2.18
5312,787,2017,0,0,0.0
5313,787,2018,5,1661,4.55
5314,787,2019,4,1509,4.13
5315,787,2020,2,416,1.14
5316,787,2021,1,279,0.76
5317,787,2022,11,3093,8.47
5318,787,2023,28,8006,21.93
5319,787,2024,68,21865,59.9
5320,787,2025,27,9708,26.6
5321,788,2024,56,18787,51.47
5322,788,2025,53,16975,46.51
5323,789,2024,1,742,2.03
5324,789,2025,4,1223,3.35
5325,790,2023,7,1781,4.88
5326,790,2024,29,13823,37.87
5327,790,2025,170,79180,216.93
5328,791,2021,1,384,1.05
5329,791,2022,38,12225,33.49
5330,791,2023,131,31995,87.66
5331,791,2024,239,57028,156.24
5332,791,2025,427,97222,266.36
5333,792,2022,62,17796,48.76
5334,792,2023,47,14917,40.87
5335,792,2024,46,16429,45.01
5336,792,2025,100,35464,97.16
5337,793,2023,1,437,1.2
5338,793,2024,52,18719,51.28
5339,793,2025,52,18141,49.7
5340,794,2021,39,9925,27.19
5341,794,2022,74,22844,62.59
5342,794,2023,47,17099,46.85
5343,794,2024,38,13812,37.84
5344,794,2025,15,5713,15.65
5345,795,2022,2,1462,4.01
5346,795,2023,30,13138,35.99
5347,795,2024,40,17988,49.28
5348,795,2025,37,17103,46.86
5349,796,2023,74,26042,71.35
5350,796,2024,111,37233,102.01
5351,796,2025,72,25515,69.9
5352,797,2019,4,1386,3.8
5353,797,2020,10,3337,9.14
5354,797,2021,23,7376,20.21
5355,797,2022,7,2923,8.01
5356,797,2023,36,12863,35.24
5357,797,2024,28,8983,24.61
5358,797,2025,27,9510,26.05
5359,798,2023,2,773,2.12
5360,798,2024,174,73982,202.69
5361,798,2025,225,87886,240.78
5362,799,2012,1,0,0.0
5363,799,2013,0,0,0.0
5364,799,2014,0,0,0.0
5365,799,2015,0,0,0.0
5366,799,2016,0,0,0.0
5367,799,2017,0,0,0.0
5368,799,2018,0,0,0.0
5369,799,2019,0,0,0.0
5370,799,2020,0,0,0.0
5371,799,2021,0,0,0.0
5372,799,2022,0,0,0.0
5373,799,2023,36,15316,41.96
5374,799,2024,78,32545,89.16
5375,799,2025,95,34655,94.95
5376,800,2000,1,592,1.62
5377,800,2001,1,329,0.9
5378,800,2002,0,0,0.0
5379,800,2003,0,0,0.0
5380,800,2004,0,0,0.0
5381,800,2005,0,0,0.0
5382,800,2006,0,0,0.0
5383,800,2007,0,0,0.0
5384,800,2008,0,0,0.0
5385,800,2009,0,0,0.0
5386,800,2010,0,0,0.0
5387,800,2011,0,0,0.0
5388,800,2012,0,0,0.0
5389,800,2013,7,3306,9.06
5390,800,2014,25,10939,29.97
5391,800,2015,10,3834,10.5
5392,800,2016,19,7196,19.72
5393,800,2017,10,4381,12.0
5394,800,2018,5,1404,3.85
5395,800,2019,8,3245,8.89
5396,800,2020,2,800,2.19
5397,800,2021,3,1072,2.94
5398,800,2022,5,1373,3.76
5399,800,2023,5,1986,5.44
5400,800,2024,6,3527,9.66
5401,800,2025,12,3860,10.58
5402,801,2011,1,304,0.83
5403,801,2012,10,3535,9.68
5404,801,2013,5,1201,3.29
5405,801,2014,12,3752,10.28
5406,801,2015,33,10036,27.5
5407,801,2016,43,12579,34.46
5408,801,2017,46,12447,34.1
5409,801,2018,38,9384,25.71
5410,801,2019,26,8348,22.87
5411,801,2020,39,11541,31.62
5412,801,2021,11,3387,9.28
5413,801,2022,7,1679,4.6
5414,801,2023,21,5873,16.09
5415,801,2024,31,8361,22.91
5416,801,2025,52,14033,38.45
5417,802,2024,32,12116,33.19
5418,802,2025,41,14668,40.19
5419,803,2022,7,2587,7.09
5420,803,2023,61,17817,48.81
5421,803,2024,21,7181,19.67
5422,803,2025,3,1593,4.36
5423,804,2022,22,8463,23.19
5424,804,2023,5,1874,5.13
5425,804,2024,34,12505,34.26
5426,804,2025,50,17308,47.42
5427,805,2018,1,278,0.76
5428,805,2019,0,0,0.0
5429,805,2020,1,394,1.08
5430,805,2021,0,0,0.0
5431,805,2022,1,330,0.9
5432,805,2023,3,1216,3.33
5433,805,2024,16,5860,16.05
5434,805,2025,25,10277,28.16
5435,806,2025,21,6249,17.12
5436,807,2025,102,34462,94.42
5437,808,2023,41,15290,41.89
5438,808,2024,26,8335,22.84
5439,808,2025,25,8759,24.0
5440,809,2021,4,1972,5.4
5441,809,2022,69,21845,59.85
5442,809,2023,59,26084,71.46
5443,809,2024,72,22809,62.49
5444,809,2025,70,25680,70.36
5445,810,2021,1,364,1.0
5446,810,2022,32,12438,34.08
5447,810,2023,55,20826,57.06
5448,810,2024,36,13680,37.48
5449,810,2025,61,19657,53.85
5450,811,2011,59,17830,48.85
5451,811,2012,128,42513,116.47
5452,811,2013,97,30026,82.26
5453,811,2014,16,5918,16.21
5454,811,2015,8,3123,8.56
5455,811,2016,6,3891,10.66
5456,811,2017,2,598,1.64
5457,811,2018,0,0,0.0
5458,811,2019,0,0,0.0
5459,811,2020,0,0,0.0
5460,811,2021,1,316,0.87
5461,811,2022,2,533,1.46
5462,811,2023,1,316,0.87
5463,811,2024,34,11279,30.9
5464,811,2025,104,37304,102.2
5465,812,2011,1,181,0.5
5466,812,2012,0,0,0.0
5467,812,2013,4,1626,4.45
5468,812,2014,21,7177,19.66
5469,812,2015,19,6045,16.56
5470,812,2016,0,0,0.0
5471,812,2017,0,0,0.0
5472,812,2018,6,2092,5.73
5473,812,2019,0,0,0.0
5474,812,2020,1,144,0.39
5475,812,2021,0,0,0.0
5476,812,2022,3,1007,2.76
5477,812,2023,15,5273,14.45
5478,812,2024,83,36524,100.07
5479,812,2025,98,34486,94.48
5480,813,2020,1,323,0.88
5481,813,2021,0,0,0.0
5482,813,2022,8,2724,7.46
5483,813,2023,19,7473,20.47
5484,813,2024,40,15782,43.24
5485,813,2025,55,26665,73.05
5486,814,2022,2,581,1.59
5487,814,2023,68,25660,70.3
5488,814,2024,81,27222,74.58
5489,814,2025,72,20059,54.96
5490,815,2010,7,2001,5.48
5491,815,2011,6,1889,5.18
5492,815,2012,12,3628,9.94
5493,815,2013,6,4085,11.19
5494,815,2014,9,4280,11.73
5495,815,2015,19,7261,19.89
5496,815,2016,26,9402,25.76
5497,815,2017,13,4861,13.32
5498,815,2018,15,5509,15.09
5499,815,2019,9,3006,8.24
5500,815,2020,14,5831,15.98
5501,815,2021,16,4881,13.37
5502,815,2022,102,33338,91.34
5503,815,2023,124,41422,113.48
5504,815,2024,119,41716,114.29
5505,815,2025,75,25051,68.63
5506,816,2022,159,59728,163.64
5507,816,2023,103,37809,103.59
5508,816,2024,113,44341,121.48
5509,816,2025,120,47322,129.65
5510,817,2025,9,5179,14.19
5511,818,2025,207,71861,196.88
5512,819,2025,42,12904,35.35
5513,820,2023,28,9044,24.78
5514,820,2024,22,6739,18.46
5515,820,2025,25,8238,22.57
5516,821,2018,34,14457,39.61
5517,821,2019,29,10997,30.13
5518,821,2020,41,15136,41.47
5519,821,2021,51,17428,47.75
5520,821,2022,79,28201,77.26
5521,821,2023,60,22135,60.64
5522,821,2024,39,14612,40.03
5523,821,2025,78,27827,76.24
5524,822,2024,9,4357,11.94
5525,822,2025,2,949,2.6
5526,823,2011,104,41919,114.85
5527,823,2012,62,24312,66.61
5528,823,2013,22,6906,18.92
5529,823,2014,34,13820,37.86
5530,823,2015,30,10937,29.96
5531,823,2016,70,26270,71.97
5532,823,2017,51,16930,46.38
5533,823,2018,22,6061,16.61
5534,823,2019,53,17272,47.32
5535,823,2020,10,2332,6.39
5536,823,2021,28,11681,32.0
5537,823,2022,157,60365,165.38
5538,823,2023,331,111047,304.24
5539,823,2024,366,114105,312.62
5540,823,2025,368,118842,325.59
5541,824,1980,1,176,0.48
5542,824,1981,0,0,0.0
5543,824,1982,0,0,0.0
5544,824,1983,0,0,0.0
5545,824,1984,0,0,0.0
5546,824,1985,0,0,0.0
5547,824,1986,0,0,0.0
5548,824,1987,0,0,0.0
5549,824,1988,1,509,1.39
5550,824,1989,0,0,0.0
5551,824,1990,0,0,0.0
5552,824,1991,0,0,0.0
5553,824,1992,0,0,0.0
5554,824,1993,0,0,0.0
5555,824,1994,0,0,0.0
5556,824,1995,0,0,0.0
5557,824,1996,0,0,0.0
5558,824,1997,0,0,0.0
5559,824,1998,2,936,2.56
5560,824,1999,0,0,0.0
5561,824,2000,0,0,0.0
5562,824,2001,0,0,0.0
5563,824,2002,0,0,0.0
5564,824,2003,1,160,0.44
5565,824,2004,1,447,1.22
5566,824,2005,0,0,0.0
5567,824,2006,1,300,0.82
5568,824,2007,0,0,0.0
5569,824,2008,1,197,0.54
5570,824,2009,0,0,0.0
5571,824,2010,0,0,0.0
5572,824,2011,1,448,1.23
5573,824,2012,0,0,0.0
5574,824,2013,0,0,0.0
5575,824,2014,0,0,0.0
5576,824,2015,474,183082,501.59
5577,824,2016,64,18548,50.82
5578,824,2017,104,32534,89.13
5579,824,2018,147,46094,126.28
5580,824,2019,201,65588,179.69
5581,824,2020,138,42885,117.49
5582,824,2021,101,32915,90.18
5583,824,2022,185,59306,162.48
5584,824,2023,135,43031,117.89
5585,824,2024,150,50176,137.47
5586,824,2025,302,88506,242.48
5587,825,2023,1,388,1.06
5588,825,2024,40,14459,39.61
5589,825,2025,36,11626,31.85
5590,826,2023,41,16676,45.69
5591,826,2024,39,14402,39.46
5592,826,2025,30,11495,31.49
5593,827,2006,11,2739,7.5
5594,827,2007,0,0,0.0
5595,827,2008,1,303,0.83
5596,827,2009,19,5531,15.15
5597,827,2010,28,7418,20.32
5598,827,2011,11,3655,10.01
5599,827,2012,13,4120,11.29
5600,827,2013,45,19224,52.67
5601,827,2014,60,20802,56.99
5602,827,2015,25,7657,20.98
5603,827,2016,16,4612,12.64
5604,827,2017,20,6468,17.72
5605,827,2018,36,12501,34.25
5606,827,2019,26,10459,28.65
5607,827,2020,25,8732,23.92
5608,827,2021,25,8643,23.68
5609,827,2022,34,11954,32.75
5610,827,2023,28,9536,26.13
5611,827,2024,68,28330,77.62
5612,827,2025,130,48874,133.9
5613,828,2022,13,4832,13.24
5614,828,2023,11,3283,8.99
5615,828,2024,32,10617,29.09
5616,828,2025,108,35189,96.41
5617,829,2020,1,521,1.43
5618,829,2021,0,0,0.0
5619,829,2022,0,0,0.0
5620,829,2023,0,0,0.0
5621,829,2024,22,8074,22.12
5622,829,2025,47,18893,51.76
5623,830,2024,129,45420,124.44
5624,830,2025,129,41786,114.48
5625,831,2025,14,5564,15.24
5626,832,2025,136,41846,114.65
5627,833,2024,59,24044,65.87
5628,833,2025,117,43695,119.71
5629,834,2025,12,5309,14.55
5630,835,2011,1,451,1.24
5631,835,2012,0,0,0.0
5632,835,2013,0,0,0.0
5633,835,2014,3,854,2.34
5634,835,2015,2,684,1.87
5635,835,2016,0,0,0.0
5636,835,2017,3,771,2.11
5637,835,2018,1,352,0.96
5638,835,2019,1,181,0.5
5639,835,2020,1,452,1.24
5640,835,2021,28,10492,28.75
5641,835,2022,42,14092,38.61
5642,835,2023,54,18530,50.77
5643,835,2024,84,27593,75.6
5644,835,2025,108,35305,96.73
5645,836,2010,3,964,2.64
5646,836,2011,0,0,0.0
5647,836,2012,1,1088,2.98
5648,836,2013,0,0,0.0
5649,836,2014,1,272,0.75
5650,836,2015,2,825,2.26
5651,836,2016,2,822,2.25
5652,836,2017,4,1416,3.88
5653,836,2018,5,2050,5.62
5654,836,2019,6,2973,8.15
5655,836,2020,199,75083,205.71
5656,836,2021,178,66845,183.14
5657,836,2022,155,60186,164.89
5658,836,2023,153,54101,148.22
5659,836,2024,142,44791,122.72
5660,836,2025,134,46310,126.88
5661,837,2024,1,244,0.67
5662,837,2025,12,3718,10.19
5663,838,2022,11,3748,10.27
5664,838,2023,63,21929,60.08
5665,838,2024,107,39939,109.42
5666,838,2025,127,44609,122.22
5667,839,2016,4,1918,5.25
5668,839,2017,0,0,0.0
5669,839,2018,0,0,0.0
5670,839,2019,0,0,0.0
5671,839,2020,0,0,0.0
5672,839,2021,0,0,0.0
5673,839,2022,30,10359,28.38
5674,839,2023,45,15047,41.22
5675,839,2024,47,13917,38.13
5676,839,2025,44,12160,33.32
5677,840,2003,1,245,0.67
5678,840,2004,0,0,0.0
5679,840,2005,0,0,0.0
5680,840,2006,0,0,0.0
5681,840,2007,0,0,0.0
5682,840,2008,0,0,0.0
5683,840,2009,0,0,0.0
5684,840,2010,0,0,0.0
5685,840,2011,0,0,0.0
5686,840,2012,2,800,2.19
5687,840,2013,1,304,0.83
5688,840,2014,3,768,2.1
5689,840,2015,20,5533,15.16
5690,840,2016,10,2230,6.11
5691,840,2017,4,1150,3.15
5692,840,2018,4,855,2.34
5693,840,2019,9,2108,5.78
5694,840,2020,5,638,1.75
5695,840,2021,5,751,2.06
5696,840,2022,10,2249,6.16
5697,840,2023,11,2480,6.79
5698,840,2024,11,2355,6.45
5699,840,2025,11,2683,7.35
5700,841,2013,3,613,1.68
5701,841,2014,4,1284,3.52
5702,841,2015,15,4738,12.98
5703,841,2016,8,3880,10.63
5704,841,2017,6,1150,3.15
5705,841,2018,12,8094,22.18
5706,841,2019,30,10629,29.12
5707,841,2020,28,9819,26.9
5708,841,2021,16,7360,20.16
5709,841,2022,36,12466,34.15
5710,841,2023,31,12733,34.88
5711,841,2024,50,19672,53.9
5712,841,2025,40,14466,39.63
5713,842,2022,10,3031,8.3
5714,842,2023,10,2984,8.18
5715,842,2024,10,2927,8.02
5716,842,2025,4,1317,3.61
5717,843,2021,116,42044,115.19
5718,843,2022,45,15881,43.51
5719,843,2023,2,820,2.25
5720,843,2024,15,5061,13.87
5721,843,2025,83,27244,74.64
5722,844,2023,26,9857,27.01
5723,844,2024,52,17823,48.83
5724,844,2025,52,18682,51.18
5725,845,2024,7,4181,11.45
5726,845,2025,21,9641,26.41
5727,846,2018,12,4143,11.35
5728,846,2019,15,4929,13.5
5729,846,2020,7,2289,6.27
5730,846,2021,17,5259,14.41
5731,846,2022,36,12215,33.47
5732,846,2023,90,28715,78.67
5733,846,2024,63,24253,66.45
5734,846,2025,93,34228,93.78
5735,847,2014,2,447,1.22
5736,847,2015,0,0,0.0
5737,847,2016,0,0,0.0
5738,847,2017,2,774,2.12
5739,847,2018,0,0,0.0
5740,847,2019,0,0,0.0
5741,847,2020,0,0,0.0
5742,847,2021,0,0,0.0
5743,847,2022,22,7446,20.4
5744,847,2023,12,3558,9.75
5745,847,2024,0,0,0.0
5746,847,2025,35,7025,19.25
5747,848,2025,63,27668,75.8
5748,849,2021,24,7587,20.79
5749,849,2022,62,20619,56.49
5750,849,2023,158,61239,167.78
5751,849,2024,133,49192,134.77
5752,849,2025,40,13291,36.41
5753,850,2023,8,2578,7.06
5754,850,2024,9,3762,10.31
5755,850,2025,28,12902,35.35
5756,851,2021,3,1144,3.13
5757,851,2022,32,10263,28.12
5758,851,2023,16,5978,16.38
5759,851,2024,132,54120,148.27
5760,851,2025,99,38068,104.3
5761,852,2013,2,608,1.67
5762,852,2014,2,805,2.21
5763,852,2015,0,0,0.0
5764,852,2016,0,0,0.0
5765,852,2017,0,0,0.0
5766,852,2018,0,0,0.0
5767,852,2019,0,0,0.0
5768,852,2020,0,0,0.0
5769,852,2021,48,19980,54.74
5770,852,2022,88,33300,91.23
5771,852,2023,101,40305,110.42
5772,852,2024,104,37275,102.12
5773,852,2025,95,37235,102.01
5774,853,2022,38,17169,47.04
5775,853,2023,90,44298,121.36
5776,853,2024,154,37681,103.24
5777,853,2025,204,39880,109.26
5778,854,2025,15,6483,17.76
5779,855,2021,207,71988,197.23
5780,855,2022,239,69746,191.08
5781,855,2023,194,58165,159.36
5782,855,2024,0,0,0.0
5783,855,2025,177,59659,163.45
5784,856,2021,10,3607,9.88
5785,856,2022,15,5253,14.39
5786,856,2023,43,14478,39.67
5787,856,2024,91,32038,87.78
5788,856,2025,126,48545,133.0
5789,857,2021,1,240,0.66
5790,857,2022,10,1633,4.47
5791,857,2023,18,3620,9.92
5792,857,2024,32,6077,16.65
5793,857,2025,27,7452,20.42
5794,858,2011,1,352,0.96
5795,858,2012,5,1876,5.14
5796,858,2013,4,1758,4.82
5797,858,2014,3,1804,4.94
5798,858,2015,0,0,0.0
5799,858,2016,0,0,0.0
5800,858,2017,0,0,0.0
5801,858,2018,0,0,0.0
5802,858,2019,0,0,0.0
5803,858,2020,0,0,0.0
5804,858,2021,5,2575,7.05
5805,858,2022,9,2907,7.96
5806,858,2023,8,2281,6.25
5807,858,2024,8,2146,5.88
5808,858,2025,73,24620,67.45
5809,859,2014,14,4965,13.6
5810,859,2015,23,9841,26.96
5811,859,2016,35,14203,38.91
5812,859,2017,42,15863,43.46
5813,859,2018,54,19905,54.53
5814,859,2019,101,34246,93.82
5815,859,2020,73,26166,71.69
5816,859,2021,79,30143,82.58
5817,859,2022,96,38043,104.23
5818,859,2023,120,43100,118.08
5819,859,2024,126,45665,125.11
5820,859,2025,114,43210,118.38
5821,860,2019,2,416,1.14
5822,860,2020,5,2766,7.58
5823,860,2021,16,9997,27.39
5824,860,2022,16,6098,16.71
5825,860,2023,46,17162,47.02
5826,860,2024,25,10526,28.84
5827,860,2025,30,10242,28.06
5828,861,2023,45,13520,37.04
5829,861,2024,37,11144,30.53
5830,861,2025,46,14790,40.52
5831,862,2009,1,202,0.55
5832,862,2010,3,586,1.61
5833,862,2011,3,1534,4.2
5834,862,2012,5,1504,4.12
5835,862,2013,3,950,2.6
5836,862,2014,7,2788,7.64
5837,862,2015,4,1140,3.12
5838,862,2016,2,624,1.71
5839,862,2017,1,464,1.27
5840,862,2018,1,255,0.7
5841,862,2019,1,256,0.7
5842,862,2020,0,0,0.0
5843,862,2021,2,1043,2.86
5844,862,2022,1,751,2.06
5845,862,2023,3,1111,3.04
5846,862,2024,3,1657,4.54
5847,862,2025,13,2452,6.72
5848,863,2021,113,52246,143.14
5849,863,2022,92,45662,125.1
5850,863,2023,80,38288,104.9
5851,863,2024,79,37179,101.86
5852,863,2025,125,56712,155.38
5853,864,2020,1,336,0.92
5854,864,2021,14,6145,16.84
5855,864,2022,181,64051,175.48
5856,864,2023,174,67381,184.61
5857,864,2024,137,53414,146.34
5858,864,2025,132,51466,141.0
5859,865,2021,13,4611,12.63
5860,865,2022,10,3437,9.42
5861,865,2023,106,38535,105.58
5862,865,2024,100,37672,103.21
5863,865,2025,46,17353,47.54
5864,866,2019,1,119,0.33
5865,866,2020,1,190,0.52
5866,866,2021,2,565,1.55
5867,866,2022,7,1991,5.45
5868,866,2023,18,5131,14.06
5869,866,2024,24,6021,16.5
5870,866,2025,13,3945,10.81
5871,867,2024,13,6689,18.33
5872,867,2025,23,8786,24.07
5873,868,2015,1,400,1.1
5874,868,2016,10,3391,9.29
5875,868,2017,14,5464,14.97
5876,868,2018,37,10268,28.13
5877,868,2019,41,10403,28.5
5878,868,2020,34,11572,31.7
5879,868,2021,33,11646,31.91
5880,868,2022,31,11055,30.29
5881,868,2023,29,9862,27.02
5882,868,2024,21,6329,17.34
5883,868,2025,19,5326,14.59
5884,869,2017,15,5447,14.92
5885,869,2018,39,14385,39.41
5886,869,2019,49,16950,46.44
5887,869,2020,64,25926,71.03
5888,869,2021,84,30460,83.45
5889,869,2022,86,30683,84.06
5890,869,2023,102,34687,95.03
5891,869,2024,63,23261,63.73
5892,869,2025,108,37460,102.63
5893,870,2005,1,608,1.67
5894,870,2006,1,635,1.74
5895,870,2007,1,699,1.92
5896,870,2008,0,0,0.0
5897,870,2009,0,0,0.0
5898,870,2010,0,0,0.0
5899,870,2011,1,476,1.3
5900,870,2012,0,0,0.0
5901,870,2013,3,2069,5.67
5902,870,2014,0,0,0.0
5903,870,2015,10,4786,13.11
5904,870,2016,12,5665,15.52
5905,870,2017,10,4377,11.99
5906,870,2018,5,2003,5.49
5907,870,2019,47,19594,53.68
5908,870,2020,80,33191,90.93
5909,870,2021,40,18028,49.39
5910,870,2022,59,27136,74.35
5911,870,2023,65,30187,82.7
5912,870,2024,77,34860,95.51
5913,870,2025,44,22232,60.91
5914,871,2020,2,295,0.81
5915,871,2021,2,416,1.14
5916,871,2022,3,512,1.4
5917,871,2023,7,1168,3.2
5918,871,2024,105,19851,54.39
5919,871,2025,48,12397,33.96
5920,872,2024,10,3458,9.47
5921,872,2025,472,163370,447.59
5922,873,2014,1,576,1.58
5923,873,2015,1,608,1.67
5924,873,2016,1,736,2.02
5925,873,2017,1,608,1.67
5926,873,2018,1,714,1.96
5927,873,2019,1,864,2.37
5928,873,2020,0,0,0.0
5929,873,2021,1,832,2.28
5930,873,2022,17,6890,18.88
5931,873,2023,39,15953,43.71
5932,873,2024,33,12822,35.13
5933,873,2025,74,29379,80.49
5934,874,2024,138,49932,136.8
5935,874,2025,230,67623,185.27
5936,875,2025,6,2943,8.06
